,player_pos,goal_pos,tier,original_reward,dist_to_goal,max_dist
0,"(6, 13)","(16, 7)",0,0,16,25.0
1,"(6, 13)","(16, 7)",0,0,16,25.0
2,"(6, 13)","(16, 7)",0,0,16,25.0
3,"(6, 13)","(16, 7)",0,0,16,25.0
4,"(6, 13)","(16, 7)",0,0,16,25.0
5,"(6, 13)","(16, 7)",0,0,16,25.0
6,"(6, 12)","(16, 7)",0,0,15,25.0
7,"(6, 12)","(16, 7)",0,0,15,25.0
8,"(6, 12)","(16, 7)",0,0,15,25.0
9,"(6, 12)","(16, 7)",0,0,15,25.0
10,"(6, 12)","(16, 7)",0,0,15,25.0
11,"(6, 12)","(16, 7)",0,0,15,25.0
12,"(6, 12)","(16, 7)",0,0,15,25.0
13,"(6, 12)","(16, 7)",0,0,15,25.0
14,"(6, 12)","(16, 7)",0,0,15,25.0
15,"(6, 12)","(16, 7)",0,0,15,25.0
16,"(6, 12)","(16, 7)",0,0,15,25.0
17,"(6, 12)","(16, 7)",0,0,15,25.0
18,"(6, 12)","(16, 7)",0,0,15,25.0
19,"(6, 12)","(16, 7)",0,0,15,25.0
20,"(6, 12)","(16, 7)",0,0,15,25.0
21,"(6, 12)","(16, 7)",0,0,15,25.0
22,"(6, 12)","(16, 7)",0,0,15,25.0
23,"(6, 12)","(16, 7)",0,0,15,25.0
24,"(6, 12)","(16, 7)",0,0,15,25.0
25,"(6, 12)","(16, 7)",0,0,15,25.0
26,"(6, 12)","(16, 7)",0,0,15,25.0
27,"(6, 12)","(16, 7)",0,0,15,25.0
28,"(6, 12)","(16, 7)",0,0,15,25.0
29,"(6, 12)","(16, 7)",0,0,15,25.0
30,"(6, 12)","(16, 7)",0,0,15,25.0
31,"(6, 12)","(16, 7)",0,0,15,25.0
32,"(6, 12)","(16, 7)",0,0,15,25.0
33,"(6, 12)","(16, 7)",0,0,15,25.0
34,"(6, 12)","(16, 7)",0,0,15,25.0
35,"(6, 12)","(16, 7)",0,0,15,25.0
36,"(6, 12)","(16, 7)",0,0,15,25.0
37,"(6, 12)","(16, 7)",0,0,15,25.0
38,"(6, 12)","(16, 7)",0,0,15,25.0
39,"(6, 12)","(16, 7)",0,0,15,25.0
40,"(6, 12)","(16, 7)",0,0,15,25.0
41,"(6, 12)","(16, 7)",0,0,15,25.0
42,"(6, 12)","(16, 7)",0,0,15,25.0
43,"(6, 12)","(16, 7)",0,0,15,25.0
44,"(6, 12)","(16, 7)",0,0,15,25.0
45,"(6, 12)","(16, 7)",0,0,15,25.0
46,"(6, 12)","(16, 7)",0,0,15,25.0
47,"(6, 12)","(16, 7)",0,0,15,25.0
48,"(6, 12)","(16, 7)",0,0,15,25.0
49,"(6, 12)","(16, 7)",0,0,15,25.0
50,"(6, 12)","(16, 7)",0,0,15,25.0
51,"(6, 12)","(16, 7)",0,0,15,25.0
52,"(6, 11)","(16, 7)",0,0,14,25.0
53,"(6, 11)","(16, 7)",0,0,14,25.0
54,"(6, 10)","(16, 7)",0,0,13,25.0
55,"(6, 10)","(16, 7)",0,0,13,25.0
56,"(6, 10)","(16, 7)",0,0,13,25.0
57,"(6, 10)","(16, 7)",0,0,13,25.0
58,"(6, 10)","(16, 7)",0,0,13,25.0
59,"(6, 10)","(16, 7)",0,0,13,25.0
60,"(6, 10)","(16, 7)",0,0,13,25.0
61,"(6, 10)","(16, 7)",0,0,13,25.0
62,"(6, 10)","(16, 7)",0,0,13,25.0
63,"(6, 10)","(16, 7)",0,0,13,25.0
64,"(6, 10)","(16, 7)",0,0,13,25.0
65,"(6, 10)","(16, 7)",0,0,13,25.0
66,"(6, 10)","(16, 7)",0,0,13,25.0
67,"(6, 10)","(16, 7)",0,0,13,25.0
68,"(6, 10)","(16, 7)",0,0,13,25.0
69,"(6, 10)","(16, 7)",0,0,13,25.0
70,"(6, 10)","(16, 7)",0,0,13,25.0
71,"(6, 10)","(16, 7)",0,0,13,25.0
72,"(6, 10)","(16, 7)",0,0,13,25.0
73,"(6, 10)","(16, 7)",0,0,13,25.0
74,"(6, 10)","(16, 7)",0,0,13,25.0
75,"(6, 10)","(16, 7)",0,0,13,25.0
76,"(6, 10)","(16, 7)",0,0,13,25.0
77,"(6, 10)","(16, 7)",0,0,13,25.0
78,"(6, 10)","(16, 7)",0,0,13,25.0
79,"(6, 10)","(16, 7)",0,0,13,25.0
80,"(5, 10)","(16, 7)",0,0,14,25.0
81,"(5, 10)","(16, 7)",0,0,14,25.0
82,"(5, 10)","(16, 7)",0,0,14,25.0
83,"(5, 10)","(16, 7)",0,0,14,25.0
84,"(5, 10)","(16, 7)",0,0,14,25.0
85,"(5, 10)","(16, 7)",0,0,14,25.0
86,"(5, 10)","(16, 7)",0,0,14,25.0
87,"(5, 10)","(16, 7)",0,0,14,25.0
88,"(5, 10)","(16, 7)",0,0,14,25.0
89,"(5, 10)","(16, 7)",0,0,14,25.0
90,"(5, 10)","(16, 7)",0,0,14,25.0
91,"(5, 10)","(16, 7)",0,0,14,25.0
92,"(5, 10)","(16, 7)",0,0,14,25.0
93,"(5, 10)","(16, 7)",0,0,14,25.0
94,"(5, 10)","(16, 7)",0,0,14,25.0
95,"(5, 10)","(16, 7)",0,0,14,25.0
96,"(5, 10)","(16, 7)",0,0,14,25.0
97,"(6, 10)","(16, 7)",0,0,13,25.0
98,"(6, 10)","(16, 7)",0,0,13,25.0
99,"(6, 10)","(16, 7)",0,0,13,25.0
100,"(6, 10)","(16, 7)",0,0,13,25.0
101,"(6, 10)","(16, 7)",0,0,13,25.0
102,"(6, 10)","(16, 7)",0,0,13,25.0
103,"(6, 10)","(16, 7)",0,0,13,25.0
104,"(6, 10)","(16, 7)",0,0,13,25.0
105,"(6, 10)","(16, 7)",0,0,13,25.0
106,"(6, 10)","(16, 7)",0,0,13,25.0
107,"(6, 10)","(16, 7)",0,0,13,25.0
108,"(6, 10)","(16, 7)",0,0,13,25.0
109,"(6, 10)","(16, 7)",0,0,13,25.0
110,"(6, 11)","(16, 7)",0,0,14,25.0
111,"(6, 11)","(16, 7)",0,0,14,25.0
112,"(6, 11)","(16, 7)",0,0,14,25.0
113,"(6, 12)","(16, 7)",0,0,15,25.0
114,"(6, 12)","(16, 7)",0,0,15,25.0
115,"(6, 12)","(16, 7)",0,0,15,25.0
116,"(6, 12)","(16, 7)",0,0,15,25.0
117,"(6, 12)","(16, 7)",0,0,15,25.0
118,"(6, 12)","(16, 7)",0,0,15,25.0
119,"(6, 12)","(16, 7)",0,0,15,25.0
120,"(6, 12)","(16, 7)",0,0,15,25.0
121,"(6, 12)","(16, 7)",0,0,15,25.0
122,"(6, 12)","(16, 7)",0,0,15,25.0
123,"(6, 12)","(16, 7)",0,0,15,25.0
124,"(6, 12)","(16, 7)",0,0,15,25.0
125,"(6, 12)","(16, 7)",0,0,15,25.0
126,"(6, 12)","(16, 7)",0,0,15,25.0
127,"(7, 12)","(16, 7)",0,0,14,25.0
128,"(8, 12)","(16, 7)",0,0,13,25.0
129,"(8, 12)","(16, 7)",0,0,13,25.0
130,"(8, 12)","(16, 7)",0,0,13,25.0
131,"(8, 12)","(16, 7)",0,0,13,25.0
132,"(8, 12)","(16, 7)",0,0,13,25.0
133,"(8, 12)","(16, 7)",0,0,13,25.0
134,"(8, 12)","(16, 7)",0,0,13,25.0
135,"(8, 12)","(16, 7)",0,0,13,25.0
136,"(8, 13)","(16, 7)",0,0,14,25.0
137,"(8, 13)","(16, 7)",0,0,14,25.0
138,"(8, 13)","(16, 7)",0,0,14,25.0
139,"(8, 13)","(16, 7)",0,0,14,25.0
140,"(8, 13)","(16, 7)",0,0,14,25.0
141,"(8, 13)","(16, 7)",0,0,14,25.0
142,"(8, 13)","(16, 7)",0,0,14,25.0
143,"(8, 13)","(16, 7)",0,0,14,25.0
144,"(8, 13)","(16, 7)",0,0,14,25.0
145,"(8, 13)","(16, 7)",0,0,14,25.0
146,"(8, 13)","(16, 7)",0,0,14,25.0
147,"(8, 13)","(16, 7)",0,0,14,25.0
148,"(8, 13)","(16, 7)",0,0,14,25.0
149,"(8, 13)","(16, 7)",0,0,14,25.0
150,"(8, 13)","(16, 7)",0,0,14,25.0
151,"(8, 13)","(16, 7)",0,0,14,25.0
152,"(8, 14)","(16, 7)",0,0,15,25.0
153,"(8, 14)","(16, 7)",0,0,15,25.0
154,"(8, 14)","(16, 7)",0,0,15,25.0
155,"(8, 14)","(16, 7)",0,0,15,25.0
156,"(8, 14)","(16, 7)",0,0,15,25.0
157,"(8, 14)","(16, 7)",0,0,15,25.0
158,"(8, 14)","(16, 7)",0,0,15,25.0
159,"(8, 14)","(16, 7)",0,0,15,25.0
160,"(8, 14)","(16, 7)",0,0,15,25.0
161,"(8, 14)","(16, 7)",0,0,15,25.0
162,"(8, 14)","(16, 7)",0,0,15,25.0
163,"(8, 14)","(16, 7)",0,0,15,25.0
164,"(8, 14)","(16, 7)",0,0,15,25.0
165,"(8, 14)","(16, 7)",0,0,15,25.0
166,"(8, 14)","(16, 7)",0,0,15,25.0
167,"(8, 14)","(16, 7)",0,0,15,25.0
168,"(8, 14)","(16, 7)",0,0,15,25.0
169,"(8, 14)","(16, 7)",0,0,15,25.0
170,"(8, 14)","(16, 7)",0,0,15,25.0
171,"(8, 14)","(16, 7)",0,0,15,25.0
172,"(8, 14)","(16, 7)",0,0,15,25.0
173,"(8, 14)","(16, 7)",0,0,15,25.0
174,"(7, 14)","(16, 7)",0,0,16,25.0
175,"(7, 14)","(16, 7)",0,0,16,25.0
176,"(7, 14)","(16, 7)",0,0,16,25.0
177,"(7, 14)","(16, 7)",0,0,16,25.0
178,"(7, 14)","(16, 7)",0,0,16,25.0
179,"(7, 14)","(16, 7)",0,0,16,25.0
180,"(7, 14)","(16, 7)",0,0,16,25.0
181,"(7, 14)","(16, 7)",0,0,16,25.0
182,"(7, 14)","(16, 7)",0,0,16,25.0
183,"(8, 14)","(16, 7)",0,0,15,25.0
184,"(8, 14)","(16, 7)",0,0,15,25.0
185,"(8, 14)","(16, 7)",0,0,15,25.0
186,"(8, 14)","(16, 7)",0,0,15,25.0
187,"(8, 14)","(16, 7)",0,0,15,25.0
188,"(8, 14)","(16, 7)",0,0,15,25.0
189,"(8, 14)","(16, 7)",0,0,15,25.0
190,"(8, 14)","(16, 7)",0,0,15,25.0
191,"(8, 14)","(16, 7)",0,0,15,25.0
192,"(8, 14)","(16, 7)",0,0,15,25.0
193,"(8, 14)","(16, 7)",0,0,15,25.0
194,"(8, 14)","(16, 7)",0,0,15,25.0
195,"(8, 14)","(16, 7)",0,0,15,25.0
196,"(8, 14)","(16, 7)",0,0,15,25.0
197,"(8, 15)","(16, 7)",0,0,16,25.0
198,"(8, 15)","(16, 7)",0,0,16,25.0
199,"(8, 15)","(16, 7)",0,0,16,25.0
200,"(8, 15)","(16, 7)",0,0,16,25.0
201,"(8, 14)","(16, 7)",0,0,15,25.0
202,"(8, 14)","(16, 7)",0,0,15,25.0
203,"(8, 14)","(16, 7)",0,0,15,25.0
204,"(8, 14)","(16, 7)",0,0,15,25.0
205,"(8, 14)","(16, 7)",0,0,15,25.0
206,"(8, 14)","(16, 7)",0,0,15,25.0
207,"(8, 14)","(16, 7)",0,0,15,25.0
208,"(8, 13)","(16, 7)",0,0,14,25.0
209,"(8, 13)","(16, 7)",0,0,14,25.0
210,"(8, 13)","(16, 7)",0,0,14,25.0
211,"(8, 13)","(16, 7)",0,0,14,25.0
212,"(8, 13)","(16, 7)",0,0,14,25.0
213,"(8, 13)","(16, 7)",0,0,14,25.0
214,"(8, 13)","(16, 7)",0,0,14,25.0
215,"(8, 13)","(16, 7)",0,0,14,25.0
216,"(8, 13)","(16, 7)",0,0,14,25.0
217,"(8, 13)","(16, 7)",0,0,14,25.0
218,"(8, 14)","(16, 7)",0,0,15,25.0
219,"(8, 14)","(16, 7)",0,0,15,25.0
220,"(8, 14)","(16, 7)",0,0,15,25.0
221,"(8, 14)","(16, 7)",0,0,15,25.0
222,"(8, 14)","(16, 7)",0,0,15,25.0
223,"(8, 14)","(16, 7)",0,0,15,25.0
224,"(8, 15)","(16, 7)",0,0,16,25.0
225,"(8, 15)","(16, 7)",0,0,16,25.0
226,"(8, 15)","(16, 7)",0,0,16,25.0
227,"(8, 15)","(16, 7)",0,0,16,25.0
228,"(8, 15)","(16, 7)",0,0,16,25.0
229,"(7, 15)","(16, 7)",0,0,17,25.0
230,"(7, 15)","(16, 7)",0,0,17,25.0
231,"(7, 15)","(16, 7)",0,0,17,25.0
232,"(7, 14)","(16, 7)",0,0,16,25.0
233,"(7, 14)","(16, 7)",0,0,16,25.0
234,"(7, 13)","(16, 7)",0,0,15,25.0
235,"(7, 13)","(16, 7)",0,0,15,25.0
236,"(7, 13)","(16, 7)",0,0,15,25.0
237,"(7, 13)","(16, 7)",0,0,15,25.0
238,"(7, 13)","(16, 7)",0,0,15,25.0
239,"(6, 13)","(16, 7)",0,0,16,25.0
240,"(6, 13)","(16, 7)",0,0,16,25.0
241,"(5, 13)","(16, 7)",0,0,17,25.0
242,"(5, 13)","(16, 7)",0,0,17,25.0
243,"(5, 13)","(16, 7)",0,0,17,25.0
244,"(5, 12)","(16, 7)",0,0,16,25.0
245,"(5, 11)","(16, 7)",0,0,15,25.0
246,"(5, 10)","(16, 7)",0,0,14,25.0
247,"(5, 10)","(16, 7)",0,0,14,25.0
248,"(5, 10)","(16, 7)",0,0,14,25.0
249,"(5, 10)","(16, 7)",0,0,14,25.0
250,"(5, 10)","(16, 7)",0,0,14,25.0
251,"(5, 10)","(16, 7)",0,0,14,25.0
252,"(5, 10)","(16, 7)",0,0,14,25.0
253,"(5, 10)","(16, 7)",0,0,14,25.0
254,"(5, 10)","(16, 7)",0,0,14,25.0
255,"(5, 10)","(16, 7)",0,0,14,25.0
256,"(5, 10)","(16, 7)",0,0,14,25.0
257,"(5, 10)","(16, 7)",0,0,14,25.0
258,"(5, 10)","(16, 7)",0,0,14,25.0
259,"(5, 10)","(16, 7)",0,0,14,25.0
260,"(5, 10)","(16, 7)",0,0,14,25.0
261,"(5, 10)","(16, 7)",0,0,14,25.0
262,"(5, 10)","(16, 7)",0,0,14,25.0
263,"(5, 10)","(16, 7)",0,0,14,25.0
264,"(5, 10)","(16, 7)",0,0,14,25.0
265,"(6, 10)","(16, 7)",0,0,13,25.0
266,"(7, 10)","(16, 7)",1,0,12,25.0
267,"(7, 10)","(16, 7)",1,0,12,25.0
268,"(7, 10)","(16, 7)",1,0,12,25.0
269,"(7, 10)","(16, 7)",1,0,12,25.0
270,"(6, 10)","(16, 7)",0,0,13,25.0
271,"(5, 10)","(16, 7)",0,0,14,25.0
272,"(4, 10)","(16, 7)",0,0,15,25.0
273,"(4, 10)","(16, 7)",0,0,15,25.0
274,"(4, 10)","(16, 7)",0,0,15,25.0
275,"(4, 10)","(16, 7)",0,0,15,25.0
276,"(3, 10)","(16, 7)",0,0,16,25.0
277,"(3, 10)","(16, 7)",0,0,16,25.0
278,"(3, 10)","(16, 7)",0,0,16,25.0
279,"(3, 10)","(16, 7)",0,0,16,25.0
280,"(3, 10)","(16, 7)",0,0,16,25.0
281,"(3, 10)","(16, 7)",0,0,16,25.0
282,"(3, 11)","(16, 7)",0,0,17,25.0
283,"(3, 12)","(16, 7)",0,0,18,25.0
284,"(3, 13)","(16, 7)",0,0,19,25.0
285,"(3, 13)","(16, 7)",0,0,19,25.0
286,"(3, 13)","(16, 7)",0,0,19,25.0
287,"(3, 12)","(16, 7)",0,0,18,25.0
288,"(3, 12)","(16, 7)",0,0,18,25.0
289,"(3, 12)","(16, 7)",0,0,18,25.0
290,"(3, 12)","(16, 7)",0,0,18,25.0
291,"(3, 12)","(16, 7)",0,0,18,25.0
292,"(2, 12)","(16, 7)",0,0,19,25.0
293,"(2, 12)","(16, 7)",0,0,19,25.0
294,"(2, 12)","(16, 7)",0,0,19,25.0
295,"(1, 12)","(16, 7)",0,0,20,25.0
296,"(1, 12)","(16, 7)",0,0,20,25.0
297,"(1, 12)","(16, 7)",0,0,20,25.0
298,"(1, 12)","(16, 7)",0,0,20,25.0
299,"(1, 12)","(16, 7)",0,0,20,25.0
300,"(1, 12)","(16, 7)",0,0,20,25.0
301,"(1, 12)","(16, 7)",0,0,20,25.0
302,"(1, 12)","(16, 7)",0,0,20,25.0
303,"(1, 12)","(16, 7)",0,0,20,25.0
304,"(1, 12)","(16, 7)",0,0,20,25.0
305,"(1, 12)","(16, 7)",0,0,20,25.0
306,"(1, 12)","(16, 7)",0,0,20,25.0
307,"(1, 12)","(16, 7)",0,0,20,25.0
308,"(1, 12)","(16, 7)",0,0,20,25.0
309,"(1, 12)","(16, 7)",0,0,20,25.0
310,"(1, 12)","(16, 7)",0,0,20,25.0
311,"(1, 11)","(16, 7)",0,0,19,25.0
312,"(1, 10)","(16, 7)",0,0,18,25.0
313,"(1, 10)","(16, 7)",0,0,18,25.0
314,"(1, 10)","(16, 7)",0,0,18,25.0
315,"(1, 10)","(16, 7)",0,0,18,25.0
316,"(1, 10)","(16, 7)",0,0,18,25.0
317,"(1, 10)","(16, 7)",0,0,18,25.0
318,"(1, 10)","(16, 7)",0,0,18,25.0
319,"(1, 10)","(16, 7)",0,0,18,25.0
320,"(1, 10)","(16, 7)",0,0,18,25.0
321,"(1, 10)","(16, 7)",0,0,18,25.0
322,"(1, 10)","(16, 7)",0,0,18,25.0
323,"(1, 10)","(16, 7)",0,0,18,25.0
324,"(1, 10)","(16, 7)",0,0,18,25.0
325,"(1, 10)","(16, 7)",0,0,18,25.0
326,"(1, 10)","(16, 7)",0,0,18,25.0
327,"(1, 10)","(16, 7)",0,0,18,25.0
328,"(1, 10)","(16, 7)",0,0,18,25.0
329,"(1, 10)","(16, 7)",0,0,18,25.0
330,"(1, 10)","(16, 7)",0,0,18,25.0
331,"(2, 10)","(16, 7)",0,0,17,25.0
332,"(3, 10)","(16, 7)",0,0,16,25.0
333,"(4, 10)","(16, 7)",0,0,15,25.0
334,"(4, 10)","(16, 7)",0,0,15,25.0
335,"(4, 10)","(16, 7)",0,0,15,25.0
336,"(3, 10)","(16, 7)",0,0,16,25.0
337,"(2, 10)","(16, 7)",0,0,17,25.0
338,"(2, 10)","(16, 7)",0,0,17,25.0
339,"(2, 10)","(16, 7)",0,0,17,25.0
340,"(2, 10)","(16, 7)",0,0,17,25.0
341,"(2, 10)","(16, 7)",0,0,17,25.0
342,"(2, 10)","(16, 7)",0,0,17,25.0
343,"(2, 10)","(16, 7)",0,0,17,25.0
344,"(1, 10)","(16, 7)",0,0,18,25.0
345,"(1, 10)","(16, 7)",0,0,18,25.0
346,"(1, 10)","(16, 7)",0,0,18,25.0
347,"(1, 10)","(16, 7)",0,0,18,25.0
348,"(2, 10)","(16, 7)",0,0,17,25.0
349,"(3, 10)","(16, 7)",0,0,16,25.0
350,"(3, 10)","(16, 7)",0,0,16,25.0
351,"(4, 10)","(16, 7)",0,0,15,25.0
352,"(4, 10)","(16, 7)",0,0,15,25.0
353,"(4, 11)","(16, 7)",0,0,16,25.0
354,"(4, 11)","(16, 7)",0,0,16,25.0
355,"(4, 11)","(16, 7)",0,0,16,25.0
356,"(4, 11)","(16, 7)",0,0,16,25.0
357,"(4, 11)","(16, 7)",0,0,16,25.0
358,"(4, 11)","(16, 7)",0,0,16,25.0
359,"(4, 11)","(16, 7)",0,0,16,25.0
360,"(4, 11)","(16, 7)",0,0,16,25.0
361,"(4, 11)","(16, 7)",0,0,16,25.0
362,"(4, 11)","(16, 7)",0,0,16,25.0
363,"(4, 11)","(16, 7)",0,0,16,25.0
364,"(4, 11)","(16, 7)",0,0,16,25.0
365,"(4, 11)","(16, 7)",0,0,16,25.0
366,"(4, 11)","(16, 7)",0,0,16,25.0
367,"(4, 11)","(16, 7)",0,0,16,25.0
368,"(4, 11)","(16, 7)",0,0,16,25.0
369,"(4, 11)","(16, 7)",0,0,16,25.0
370,"(4, 11)","(16, 7)",0,0,16,25.0
371,"(4, 11)","(16, 7)",0,0,16,25.0
372,"(4, 11)","(16, 7)",0,0,16,25.0
373,"(4, 11)","(16, 7)",0,0,16,25.0
374,"(4, 10)","(16, 7)",0,0,15,25.0
375,"(4, 10)","(16, 7)",0,0,15,25.0
376,"(4, 10)","(16, 7)",0,0,15,25.0
377,"(4, 10)","(16, 7)",0,0,15,25.0
378,"(4, 10)","(16, 7)",0,0,15,25.0
379,"(4, 10)","(16, 7)",0,0,15,25.0
380,"(4, 10)","(16, 7)",0,0,15,25.0
381,"(4, 10)","(16, 7)",0,0,15,25.0
382,"(4, 10)","(16, 7)",0,0,15,25.0
383,"(4, 10)","(16, 7)",0,0,15,25.0
384,"(4, 10)","(16, 7)",0,0,15,25.0
385,"(4, 10)","(16, 7)",0,0,15,25.0
386,"(4, 10)","(16, 7)",0,0,15,25.0
387,"(4, 10)","(16, 7)",0,0,15,25.0
388,"(4, 10)","(16, 7)",0,0,15,25.0
389,"(4, 10)","(16, 7)",0,0,15,25.0
390,"(4, 10)","(16, 7)",0,0,15,25.0
391,"(4, 10)","(16, 7)",0,0,15,25.0
392,"(4, 10)","(16, 7)",0,0,15,25.0
393,"(4, 10)","(16, 7)",0,0,15,25.0
394,"(5, 10)","(16, 7)",0,0,14,25.0
395,"(5, 10)","(16, 7)",0,0,14,25.0
396,"(5, 10)","(16, 7)",0,0,14,25.0
397,"(5, 10)","(16, 7)",0,0,14,25.0
398,"(4, 10)","(16, 7)",0,0,15,25.0
399,"(3, 10)","(16, 7)",0,0,16,25.0
400,"(3, 10)","(16, 7)",0,0,16,25.0
401,"(3, 10)","(16, 7)",0,0,16,25.0
402,"(3, 11)","(16, 7)",0,0,17,25.0
403,"(3, 11)","(16, 7)",0,0,17,25.0
404,"(3, 11)","(16, 7)",0,0,17,25.0
405,"(3, 11)","(16, 7)",0,0,17,25.0
406,"(3, 11)","(16, 7)",0,0,17,25.0
407,"(3, 11)","(16, 7)",0,0,17,25.0
408,"(3, 10)","(16, 7)",0,0,16,25.0
409,"(3, 10)","(16, 7)",0,0,16,25.0
410,"(3, 10)","(16, 7)",0,0,16,25.0
411,"(2, 10)","(16, 7)",0,0,17,25.0
412,"(2, 10)","(16, 7)",0,0,17,25.0
413,"(2, 10)","(16, 7)",0,0,17,25.0
414,"(2, 10)","(16, 7)",0,0,17,25.0
415,"(2, 10)","(16, 7)",0,0,17,25.0
416,"(2, 10)","(16, 7)",0,0,17,25.0
417,"(2, 10)","(16, 7)",0,0,17,25.0
418,"(2, 10)","(16, 7)",0,0,17,25.0
419,"(2, 10)","(16, 7)",0,0,17,25.0
420,"(2, 10)","(16, 7)",0,0,17,25.0
421,"(2, 10)","(16, 7)",0,0,17,25.0
422,"(2, 10)","(16, 7)",0,0,17,25.0
423,"(1, 10)","(16, 7)",0,0,18,25.0
424,"(1, 10)","(16, 7)",0,0,18,25.0
425,"(1, 10)","(16, 7)",0,0,18,25.0
426,"(1, 11)","(16, 7)",0,0,19,25.0
427,"(1, 11)","(16, 7)",0,0,19,25.0
428,"(1, 11)","(16, 7)",0,0,19,25.0
429,"(1, 11)","(16, 7)",0,0,19,25.0
430,"(1, 11)","(16, 7)",0,0,19,25.0
431,"(1, 11)","(16, 7)",0,0,19,25.0
432,"(1, 11)","(16, 7)",0,0,19,25.0
433,"(1, 11)","(16, 7)",0,0,19,25.0
434,"(1, 11)","(16, 7)",0,0,19,25.0
435,"(1, 11)","(16, 7)",0,0,19,25.0
436,"(1, 11)","(16, 7)",0,0,19,25.0
437,"(1, 10)","(16, 7)",0,0,18,25.0
438,"(1, 10)","(16, 7)",0,0,18,25.0
439,"(1, 10)","(16, 7)",0,0,18,25.0
440,"(1, 10)","(16, 7)",0,0,18,25.0
441,"(1, 10)","(16, 7)",0,0,18,25.0
442,"(1, 10)","(16, 7)",0,0,18,25.0
443,"(1, 10)","(16, 7)",0,0,18,25.0
444,"(1, 10)","(16, 7)",0,0,18,25.0
445,"(2, 10)","(16, 7)",0,0,17,25.0
446,"(3, 10)","(16, 7)",0,0,16,25.0
447,"(3, 10)","(16, 7)",0,0,16,25.0
448,"(3, 10)","(16, 7)",0,0,16,25.0
449,"(3, 10)","(16, 7)",0,0,16,25.0
450,"(3, 10)","(16, 7)",0,0,16,25.0
451,"(4, 10)","(16, 7)",0,0,15,25.0
452,"(5, 10)","(16, 7)",0,0,14,25.0
453,"(5, 10)","(16, 7)",0,0,14,25.0
454,"(5, 10)","(16, 7)",0,0,14,25.0
455,"(5, 10)","(16, 7)",0,0,14,25.0
456,"(5, 10)","(16, 7)",0,0,14,25.0
457,"(5, 10)","(16, 7)",0,0,14,25.0
458,"(5, 10)","(16, 7)",0,0,14,25.0
459,"(5, 10)","(16, 7)",0,0,14,25.0
460,"(5, 10)","(16, 7)",0,0,14,25.0
461,"(5, 10)","(16, 7)",0,0,14,25.0
462,"(5, 10)","(16, 7)",0,0,14,25.0
463,"(6, 10)","(16, 7)",0,0,13,25.0
464,"(6, 10)","(16, 7)",0,0,13,25.0
465,"(6, 10)","(16, 7)",0,0,13,25.0
466,"(6, 10)","(16, 7)",0,0,13,25.0
467,"(6, 10)","(16, 7)",0,0,13,25.0
468,"(6, 10)","(16, 7)",0,0,13,25.0
469,"(5, 10)","(16, 7)",0,0,14,25.0
470,"(5, 10)","(16, 7)",0,0,14,25.0
471,"(5, 10)","(16, 7)",0,0,14,25.0
472,"(5, 10)","(16, 7)",0,0,14,25.0
473,"(5, 10)","(16, 7)",0,0,14,25.0
474,"(5, 10)","(16, 7)",0,0,14,25.0
475,"(5, 10)","(16, 7)",0,0,14,25.0
476,"(5, 10)","(16, 7)",0,0,14,25.0
477,"(4, 10)","(16, 7)",0,0,15,25.0
478,"(4, 10)","(16, 7)",0,0,15,25.0
479,"(4, 10)","(16, 7)",0,0,15,25.0
480,"(4, 10)","(16, 7)",0,0,15,25.0
481,"(4, 10)","(16, 7)",0,0,15,25.0
482,"(4, 10)","(16, 7)",0,0,15,25.0
483,"(4, 10)","(16, 7)",0,0,15,25.0
484,"(4, 10)","(16, 7)",0,0,15,25.0
485,"(4, 10)","(16, 7)",0,0,15,25.0
486,"(4, 10)","(16, 7)",0,0,15,25.0
487,"(4, 10)","(16, 7)",0,0,15,25.0
488,"(4, 10)","(16, 7)",0,0,15,25.0
489,"(4, 10)","(16, 7)",0,0,15,25.0
490,"(4, 10)","(16, 7)",0,0,15,25.0
491,"(4, 10)","(16, 7)",0,0,15,25.0
492,"(4, 10)","(16, 7)",0,0,15,25.0
493,"(4, 10)","(16, 7)",0,0,15,25.0
494,"(4, 10)","(16, 7)",0,0,15,25.0
495,"(4, 10)","(16, 7)",0,0,15,25.0
496,"(4, 10)","(16, 7)",0,0,15,25.0
497,"(4, 11)","(16, 7)",0,0,16,25.0
498,"(4, 11)","(16, 7)",0,0,16,25.0
499,"(4, 11)","(16, 7)",0,0,16,25.0
500,"(6, 14)","(16, 7)",0,0,17,25.0
501,"(6, 14)","(16, 7)",0,0,17,25.0
502,"(6, 14)","(16, 7)",0,0,17,25.0
503,"(6, 14)","(16, 7)",0,0,17,25.0
504,"(6, 13)","(16, 7)",0,0,16,25.0
505,"(6, 12)","(16, 7)",0,0,15,25.0
506,"(6, 12)","(16, 7)",0,0,15,25.0
507,"(6, 12)","(16, 7)",0,0,15,25.0
508,"(6, 12)","(16, 7)",0,0,15,25.0
509,"(7, 12)","(16, 7)",0,0,14,25.0
510,"(7, 12)","(16, 7)",0,0,14,25.0
511,"(7, 12)","(16, 7)",0,0,14,25.0
512,"(7, 12)","(16, 7)",0,0,14,25.0
513,"(7, 12)","(16, 7)",0,0,14,25.0
514,"(7, 12)","(16, 7)",0,0,14,25.0
515,"(7, 12)","(16, 7)",0,0,14,25.0
516,"(7, 12)","(16, 7)",0,0,14,25.0
